id,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,street,neighbourhood,latitude,longitude,PropertyType,RoomType,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,has_availability
3105986,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.67228,-73.96239,Apartment,Entire home/apt,3,1,1,2,Real Bed,135,2,25,5,1
3111416,1,0,5,0,"New York, NY, United States",Brooklyn,40.71848,-73.98159,Apartment,Entire home/apt,2,1,1,1,Real Bed,124,1,0,28,1
3112953,1,1,2,1,"New York, NY, United States",Brooklyn,40.72488,-73.97996,Townhouse,Private room,2,1.5,1,1,Real Bed,240,1,0,2,1
3114929,1,0,2,1,"New York, NY, United States",Manhattan,40.81736,-73.93921,Apartment,Private room,2,1,1,1,Real Bed,150,1,0,1,1
3116279,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.72418,-73.94528,Apartment,Private room,2,1,1,1,Real Bed,83,1,0,2,1
3116519,,0,1,0,"New York, NY, United States",Brooklyn,40.70124,-73.90941,Apartment,Entire home/apt,3,1,2,1,Real Bed,70,3,20,10,1
3120957,1,0,1,1,"New York, NY, United States",Brooklyn,40.80699,-73.94227,Apartment,Shared room,2,1.5,1,1,Pull-out Sofa,200,1,15,1,1
3121176,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.71662,-73.95993,Apartment,Entire home/apt,2,1,1,1,Real Bed,50,1,0,7,1
3121851,0.93,0,52,0,"New York, NY, United States",Manhattan,40.76745,-73.98489,Apartment,Entire home/apt,2,1,1,1,Real Bed,87,1,0,30,1
3122230,,0,1,0,"New York, NY, United States",Queens,40.81595,-73.9447,Apartment,Private room,1,1,1,1,Real Bed,125,1,0,1,1
3131982,,0,1,1,"Brooklyn, NY, United States",Queens,40.67231,-73.94426,Apartment,Entire home/apt,2,1,1,1,Real Bed,65,2,15,5,1
3132960,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.67668,-73.97718,Apartment,Entire home/apt,4,1,2,2,Real Bed,250,3,0,5,1
3139749,1,1,3,1,"New York, NY, United States",Manhattan,40.82584,-73.94673,Apartment,Private room,2,1,1,1,Real Bed,500,1,10,1,1
3143311,1,0,2,1,"New York, NY, United States",Brooklyn,40.71973,-73.98993,Apartment,Private room,2,1,1,1,Real Bed,110,1,20,14,1
3143649,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.64056,-73.96571,Apartment,Private room,1,1,1,1,Real Bed,40,1,0,10,1
3143838,,0,2,1,"Brooklyn, NY, United States",Brooklyn,40.70724,-73.94217,Apartment,Private room,2,1,1,1,Real Bed,95,1,0,3,1
3153464,1,0,1,1,"Brooklyn, NY, United States",Manhattan,40.67391,-73.96739,Apartment,Entire home/apt,2,1,1,1,Real Bed,105,1,0,21,1
3153603,1,0,1,1,"Brooklyn, NY, United States",Queens,40.69465,-73.92675,Apartment,Entire home/apt,4,1,1,2,Real Bed,67,2,15,30,1
3157330,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.68898,-73.9412,Apartment,Entire home/apt,4,1,2,3,Real Bed,75,1,0,1,1
3157420,,0,2,1,"New York, NY, United States",Brooklyn,40.71029,-74.01725,Apartment,Private room,2,1,1,1,Real Bed,100,1,0,1,1
3162817,,0,2,1,"Brooklyn, NY, United States",Brooklyn,40.71572,-73.94058,Apartment,Entire home/apt,4,1,2,2,Real Bed,350,1,0,2,1
3166540,,0,1,0,"Brooklyn, NY, United States",Queens,40.678,-73.98049,House,Entire home/apt,5,2,2,2,Real Bed,270,4,55,3,1
3167768,0.89,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.67765,-73.96378,Condominium,Entire home/apt,6,2,3,4,Real Bed,275,6,15,4,1
3168120,,0,1,1,"New York, NY, United States",Brooklyn,40.72854,-73.98434,Apartment,Entire home/apt,2,1,1,1,Real Bed,171,1,0,2,1
3171234,,0,1,1,"New York, NY, United States",Manhattan,40.71765,-73.9624,Apartment,Entire home/apt,8,2,3,4,Real Bed,425,2,35,5,1
3171480,,0,1,1,"New York, NY, United States",Queens,40.73509,-74.00323,Apartment,Entire home/apt,3,1,1,1,Real Bed,200,1,50,4,1
3172778,1,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.71262,-73.95676,Apartment,Entire home/apt,4,1.5,2,4,Real Bed,170,4,25,7,1
3176526,1,1,2,1,"Brooklyn, NY, United States",Brooklyn,40.67476,-73.95312,Apartment,Private room,3,1,1,2,Real Bed,120,2,10,2,1
3176655,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.66488,-73.98725,House,Entire home/apt,5,1.5,3,3,Real Bed,225,1,0,4,1
3181376,,0,1,1,"New York, NY, United States",Brooklyn,40.85893,-73.92985,Apartment,Entire home/apt,3,1,1,1,Real Bed,100,1,0,3,1
3185489,,0,0,1,"New York, NY, United States",Manhattan,40.82165,-73.95491,Apartment,Private room,2,1,1,1,Real Bed,70,1,25,3,1
3186103,1,0,1,1,"Brooklyn, NY, United States",Manhattan,40.67507,-73.97706,Condominium,Entire home/apt,6,2,3,4,Real Bed,450,2,100,2,1
3191450,,0,2,1,"Brooklyn, NY, United States",Brooklyn,40.64996,-73.9615,Apartment,Private room,2,1,1,1,Real Bed,60,1,0,3,1
3198824,,0,1,1,"New York, NY, United States",Manhattan,40.79739,-73.96945,Apartment,Entire home/apt,2,1.5,1,2,Real Bed,195,1,0,3,1
3199681,0.8,0,1,1,"Queens, NY, United States",Manhattan,40.73381,-73.85366,Apartment,Private room,2,1.5,1,1,Airbed,50,1,35,7,1
3200198,,0,1,0,"New York, NY, United States",Brooklyn,40.76309,-73.99155,Apartment,Entire home/apt,4,1,1,3,Real Bed,175,4,200,4,1
3200728,,0,1,1,"Brooklyn, NY, United States",Queens,40.64677,-73.96946,Apartment,Private room,2,1,1,1,Real Bed,54,1,0,10,1
3205292,1,0,1,1,"Brooklyn, Ny, United States",Manhattan,40.68823,-73.98604,Apartment,Entire home/apt,4,1,2,2,Real Bed,151,4,15,28,1
3206379,,0,1,1,"New York, NY, United States",Manhattan,40.77059,-73.94991,Apartment,Entire home/apt,4,1,1,2,Real Bed,280,4,0,2,1
3208188,,0,1,1,"Brooklyn, NY, United States",Bronx,40.67863,-73.99399,House,Entire home/apt,6,3,3,3,Real Bed,350,4,50,3,1
3208609,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.71042,-73.94702,Apartment,Private room,2,1,1,1,Real Bed,70,1,0,5,1
3209866,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.69802,-73.97614,Apartment,Private room,1,1,1,1,Futon,120,1,0,3,1
3212765,0.3,0,3,1,"New York, NY, United States",Manhattan,40.76429,-73.98043,Apartment,Private room,2,1,1,1,Real Bed,125,2,50,7,1
3213712,,0,1,1,"New York, NY, United States",Queens,40.74814,-73.97277,Apartment,Entire home/apt,2,1,1,2,Real Bed,189,1,0,1,1
3213813,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.66985,-73.95675,Apartment,Private room,2,1,1,1,Real Bed,100,1,0,7,1
3215486,,0,1,1,"New York, NY, United States",Manhattan,40.71981,-73.98701,Apartment,Private room,2,1,1,1,Real Bed,81,1,10,3,1
3215722,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.71622,-73.93942,Apartment,Private room,2,1,1,1,Real Bed,150,1,25,21,1
3216400,,0,1,1,"New York, NY, United States",Queens,40.76158,-73.96031,Apartment,Private room,2,1,1,1,Real Bed,80,1,0,2,1
3217221,,0,1,1,"New York, NY, United States",Brooklyn,40.8365,-73.93688,Apartment,Shared room,1,1,1,1,Real Bed,65,1,20,2,1
3218320,1,0,1,1,"New York, NY, United States",Brooklyn,40.72243,-73.99655,Apartment,Private room,1,1,1,1,Real Bed,125,1,0,6,1
3219401,,0,1,1,"New York, NY, United States",Brooklyn,40.72928,-74.00135,Apartment,Private room,2,1,1,1,Real Bed,90,1,0,4,1
3219654,1,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.66565,-73.98782,Apartment,Entire home/apt,5,1,2,3,Real Bed,120,1,0,3,1
3219835,1,0,2,0,"Brooklyn, NY, United States",Manhattan,40.65779,-73.97595,House,Entire home/apt,5,1.5,4,4,Real Bed,250,1,0,1,1
3220115,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.68331,-73.96568,Apartment,Entire home/apt,2,1,1,1,Real Bed,115,1,0,7,1
3220725,,0,2,0,"New York, NY, United States",Manhattan,40.71813,-73.99063,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,1,0,30,1
3223080,,0,1,0,"New York, NY, United States",Manhattan,40.72652,-74.00266,Apartment,Entire home/apt,2,1,1,1,Real Bed,149,1,0,1,1
3227002,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.68717,-73.9669,Apartment,Entire home/apt,4,1,3,4,Real Bed,200,1,0,5,1
3231460,,0,1,1,"Brooklyn, NY, United States",Bronx,40.68727,-73.972,Apartment,Entire home/apt,2,1,1,1,Real Bed,175,1,0,3,1
3236301,0.7,0,6,1,"New York, NY, United States",Brooklyn,40.82075,-73.9379,Apartment,Private room,2,1,1,1,Real Bed,52,1,20,7,1
3236385,1,0,1,1,"New York, NY, United States",Manhattan,40.64811,-74.01366,Apartment,Entire home/apt,4,1,2,2,Real Bed,88,3,20,30,1
3236977,1,0,2,1,"Brooklyn, NY, United States",Manhattan,40.68252,-73.99224,House,Entire home/apt,6,2,2,3,Real Bed,425,1,0,6,1
3237602,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.72123,-73.95891,Apartment,Entire home/apt,6,2,3,4,Real Bed,270,6,0,14,1
3238109,,0,1,0,"Brooklyn, NY, United States",Queens,40.64964,-73.96017,Apartment,Private room,1,1,1,1,Futon,180,1,0,1,1
3238355,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.70552,-73.93842,Loft,Private room,1,2,1,1,Real Bed,55,1,0,13,1
3240518,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.68554,-73.98471,House,Entire home/apt,4,1.5,2,2,Real Bed,265,1,0,2,1
3240838,1,1,3,1,"New York, NY, United States",Manhattan,40.74059,-73.97953,Apartment,Private room,1,1,1,1,Real Bed,60,1,0,2,1
3241287,,0,1,1,"New York, NY, United States",Brooklyn,40.83686,-73.94393,Apartment,Private room,2,1,1,1,Real Bed,45,1,13,3,1
3241502,0.9,0,1,0,"New York, NY, United States",Manhattan,40.80801,-73.93854,Apartment,Private room,4,1,2,1,Real Bed,89,2,5,2,1
3248526,,0,1,1,"New York, NY, United States",Manhattan,40.82524,-73.94186,Condominium,Entire home/apt,3,1,2,2,Real Bed,78,2,0,5,1
3249076,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.68833,-73.97606,House,Entire home/apt,6,2.5,3,4,Real Bed,350,1,0,7,1
3249078,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.6906,-73.99339,Apartment,Entire home/apt,2,1,1,1,Real Bed,115,1,0,5,1
3249253,,0,1,1,"New York, NY, United States",Manhattan,40.74156,-73.99476,Apartment,Entire home/apt,3,1,1,1,Real Bed,289,1,0,2,1
3250685,,0,2,1,"New York, NY, United States",Manhattan,40.79848,-73.93908,Apartment,Private room,2,1,1,1,Real Bed,50,1,10,2,1
3251014,,0,1,1,"New York, NY, United States",Brooklyn,40.76016,-73.96597,Apartment,Entire home/apt,2,1,1,1,Real Bed,234,1,0,4,1
3251638,,0,1,1,"brooklyn, NY, United States",Manhattan,40.66758,-73.95033,Apartment,Private room,1,1,1,1,Real Bed,50,1,0,1,1
3251901,,0,1,1,"New York, NY, United States",Brooklyn,40.80131,-73.9675,Apartment,Private room,1,1,1,1,Real Bed,69,1,0,5,1
3257345,,0,1,1,"New York, NY, United States",Manhattan,40.71338,-73.99226,Apartment,Entire home/apt,3,1,1,1,Real Bed,135,1,10,1,1
3262855,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.65148,-73.95847,Apartment,Entire home/apt,2,1,1,1,Real Bed,70,1,0,1,1
3264684,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.6812,-74.00116,Apartment,Entire home/apt,3,1,2,2,Real Bed,160,1,0,3,1
3265275,,0,1,1,"New York, NY, United States",Manhattan,40.7898,-73.9708,Apartment,Entire home/apt,5,1,2,5,Real Bed,200,1,0,1,1
3265407,1,0,1,1,"Brooklyn, NY, United States",Manhattan,40.67303,-73.96424,Apartment,Private room,1,1,1,1,Real Bed,57,1,0,7,1
3265409,0.58,0,1,0,"New York, NY, United States",Manhattan,40.74956,-73.99671,Apartment,Private room,1,1,1,1,Real Bed,90,1,0,3,1
3270009,1,1,5,1,"Brooklyn, NY, United States",Bronx,40.68174,-73.93444,Apartment,Entire home/apt,4,1,1,2,Real Bed,68,1,25,30,1
3270428,,0,1,1,"New York, NY, United States",Manhattan,40.72823,-73.9817,Apartment,Entire home/apt,3,1,1,1,Real Bed,170,1,0,4,1
3270702,0.9,0,3,1,"Brooklyn, NY, United States",Manhattan,40.6774,-73.94566,Apartment,Private room,2,1.5,1,1,Real Bed,40,1,20,28,1
3270809,1,1,3,1,"New York, NY, United States",Brooklyn,40.71613,-73.99266,Apartment,Entire home/apt,3,1,1,1,Real Bed,500,1,0,4,1
3271052,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.68785,-73.99181,Apartment,Entire home/apt,2,1,1,1,Real Bed,145,3,0,3,1
3271893,1,0,3,0,"Brooklyn, NY, United States",Manhattan,40.67592,-73.98107,House,Entire home/apt,5,2.5,3,3,Real Bed,250,4,50,3,1
3272201,,0,1,1,"New York, NY, United States",Brooklyn,40.73504,-74.00658,Apartment,Entire home/apt,2,1,1,1,Real Bed,288,1,100,7,1
3272552,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.71314,-73.96719,Apartment,Entire home/apt,4,2,2,2,Real Bed,245,1,0,3,1
3272721,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.68033,-73.96528,Apartment,Entire home/apt,3,1,1,1,Real Bed,125,2,25,5,1
3276963,0.8,0,1,1,"New York, NY, United States",Brooklyn,40.73691,-74.00013,Apartment,Entire home/apt,1,1,1,1,Real Bed,166,1,0,14,1
3278436,0.5,0,1,1,"New York, NY, United States",Manhattan,40.78206,-73.97797,Apartment,Entire home/apt,4,2,2,2,Real Bed,330,1,0,4,1
3278530,,0,3,1,"Brooklyn, NY, United States",Manhattan,40.70943,-73.94948,Apartment,Private room,2,1,1,1,Real Bed,60,1,0,5,1
3278631,,0,1,1,"New York, NY, United States",Manhattan,40.8008,-73.94347,Apartment,Private room,2,1,1,2,Real Bed,130,2,0,1,1
3278691,,0,2,1,"Brooklyn, NY, United States",Brooklyn,40.59601,-73.96862,Apartment,Private room,1,1,1,1,Real Bed,45,1,0,30,1
3281606,1,1,0,1,"New York, NY, United States",Manhattan,40.80002,-73.95559,Apartment,Private room,4,2,2,2,Real Bed,155,2,60,2,1
3288496,0.8,0,8,1,"New York, NY, United States",Queens,40.71769,-73.98953,Serviced apartment,Entire home/apt,3,1,1,1,Real Bed,99,2,20,30,1
3288625,,0,1,1,"New York, NY, United States",Manhattan,40.71189,-73.96282,Apartment,Entire home/apt,3,1,1,1,Real Bed,175,1,0,10,1
3291286,,0,1,1,"Queens, NY, United States",Brooklyn,40.7593,-73.92884,Apartment,Private room,1,1,1,1,Real Bed,100,1,40,1,1
3291524,,0,2,1,"Brooklyn, NY, United States",Manhattan,40.69236,-73.97254,Apartment,Private room,2,1,1,1,Real Bed,100,1,0,30,1
3293842,1,0,2,1,"Brooklyn, NY, United States",Brooklyn,40.66294,-73.99675,Apartment,Entire home/apt,4,1.5,1,1,Real Bed,121,1,20,12,1
3301484,1,1,2,0,"New York, NY, United States",Brooklyn,40.80118,-73.97063,Condominium,Private room,2,1,1,1,Real Bed,135,1,35,2,1
3302932,,0,2,0,"Queens, NY, United States",Brooklyn,40.69165,-73.84841,House,Entire home/apt,5,1.5,3,4,Real Bed,250,1,0,5,1
3315933,,0,1,1,"New York, NY, United States",Manhattan,40.76884,-73.95826,Apartment,Entire home/apt,4,1,2,3,Real Bed,250,1,0,1,1
3316877,,0,2,1,"Brooklyn, NY, United States",Brooklyn,40.6979,-73.94126,Apartment,Entire home/apt,2,1,2,2,Real Bed,150,1,0,1,1
3317978,,0,1,1,"New York, NY, United States",Manhattan,40.80048,-73.96621,Apartment,Private room,2,2,1,1,Real Bed,44,1,0,1,1
3319483,1,0,1,0,"Brooklyn, NY, United States",Manhattan,40.70247,-73.92061,Apartment,Private room,2,1,1,1,Real Bed,65,1,0,1,1
3320635,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.65376,-73.95336,Apartment,Entire home/apt,4,1,1,2,Real Bed,90,1,0,7,1
3321643,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.64082,-73.94818,Apartment,Entire home/apt,5,2,3,2,Real Bed,125,1,0,4,1
3322922,,0,3,0,"Brooklyn, NY, United States",Manhattan,40.6532,-73.96216,Apartment,Entire home/apt,3,1,1,2,Real Bed,78,3,10,18,1
3324498,1,0,3,1,"Queens, NY, United States",Brooklyn,40.73873,-73.92435,Apartment,Private room,1,1,1,1,Real Bed,74,1,40,30,1
3325584,,0,1,1,"New York, NY, United States",Brooklyn,40.7995,-73.96965,Apartment,Entire home/apt,2,1,1,1,Real Bed,130,2,50,4,1
3325807,,0,1,1,"New York, NY, United States",Brooklyn,40.79921,-73.96704,Apartment,Entire home/apt,2,1,1,2,Real Bed,145,1,0,7,1
3331279,1,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.6851,-73.95655,Townhouse,Entire home/apt,8,2.5,3,2,Real Bed,215,1,0,4,1
3332881,,0,1,0,"New York, NY, United States",Manhattan,40.78728,-73.94976,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,1,0,3,1
3334850,1,0,1,1,"New York, NY, United States",Brooklyn,40.73953,-73.98009,Condominium,Entire home/apt,4,1,1,4,Real Bed,185,3,10,29,1
3339205,,0,1,1,"New York, NY, United States",Manhattan,40.74259,-74.00128,Apartment,Entire home/apt,4,1,1,2,Real Bed,160,1,0,4,1
3339399,0.94,0,39,1,"New York, NY, United States",Manhattan,40.73316,-74.00632,Apartment,Entire home/apt,3,1,1,2,Real Bed,300,1,0,30,1
3341682,1,0,3,1,"Brooklyn, NY, United States",Brooklyn,40.72285,-73.95192,Apartment,Private room,2,1,1,1,Real Bed,75,1,10,1,1
3343038,,0,1,0,"New York, NY, United States",Manhattan,40.74934,-74.00274,Apartment,Entire home/apt,2,1,1,1,Airbed,370,1,0,1,1
3343299,,0,1,1,"New York, NY, United States",Brooklyn,40.74369,-73.98153,Apartment,Entire home/apt,4,2,1,2,Real Bed,425,2,100,2,1
3344177,0.67,0,11,1,"Brooklyn, NY, United States",Manhattan,40.6674,-73.98273,House,Entire home/apt,5,1,2,3,Real Bed,200,1,0,30,1
3344509,,0,1,1,"New York, NY, United States",Brooklyn,40.74646,-73.99678,Apartment,Entire home/apt,2,1,1,1,Real Bed,179,1,0,10,1
3351584,0.25,0,2,1,"New York, NY, United States",Manhattan,40.83473,-73.93706,Apartment,Private room,1,2.5,1,1,Real Bed,80,1,20,1,1
3352030,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.68687,-73.98472,Apartment,Entire home/apt,2,1,1,1,Real Bed,120,1,0,2,1
3352608,0.8,0,2,1,"Brooklyn, NY, United States",Brooklyn,40.58527,-73.93534,Apartment,Entire home/apt,6,2,3,3,Real Bed,300,6,75,5,1
3354367,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.69846,-73.99312,Apartment,Private room,2,1,1,1,Real Bed,110,1,20,2,1
3354459,1,0,1,1,"Brooklyn, NY, United States",Queens,40.66691,-73.98507,House,Entire home/apt,4,1.5,2,3,Real Bed,200,1,0,1,1
3354484,,0,1,1,"Brooklyn, NY, United States",Queens,40.65181,-73.97648,Apartment,Entire home/apt,2,1,1,1,Real Bed,75,1,30,5,1
3358937,,0,1,0,"New York, NY, United States",Queens,40.74722,-74.00466,Apartment,Entire home/apt,4,1,2,2,Real Bed,300,1,0,3,1
3359315,,0,1,0,"New York, NY, United States",Brooklyn,40.81742,-73.95358,Apartment,Private room,1,1,1,1,Real Bed,22,1,0,10,1
3363364,1,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.65284,-73.94413,House,Private room,2,1,1,1,Real Bed,150,1,0,1,1
3363462,1,0,1,0,"New York, NY, United States",Manhattan,40.77486,-73.94857,Apartment,Entire home/apt,2,1,1,1,Real Bed,185,1,0,5,1
3367150,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.71626,-73.95795,Apartment,Entire home/apt,2,1,1,1,Real Bed,158,1,0,4,1
3368427,,0,1,1,"Brooklyn, NY, United States",Queens,40.65287,-73.96353,Apartment,Private room,2,1,1,1,Airbed,30,2,35,1,1
3369826,0,0,1,1,"New York, NY, United States",Manhattan,40.75524,-73.99839,Apartment,Entire home/apt,2,0.5,1,1,Real Bed,175,1,0,1,1
3369929,,0,2,1,"Brooklyn, NY, United States",Brooklyn,40.70586,-73.94135,Apartment,Shared room,1,1,1,1,Couch,60,1,50,1,1
3370285,1,1,1,1,"Brooklyn, NY, United States",Manhattan,40.67591,-73.93985,Apartment,Private room,1,1,1,1,Real Bed,72,1,0,3,1
3372642,,0,1,1,"New York, NY, United States",Brooklyn,40.78818,-73.97133,Apartment,Entire home/apt,4,1,1,2,Real Bed,225,1,0,3,1
3372925,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.64615,-73.9641,Apartment,Entire home/apt,4,1,2,2,Real Bed,85,1,0,5,1
3375998,,0,1,0,"New York, NY, United States",Manhattan,40.76423,-73.98187,Boutique hotel,Private room,4,2,1,2,Real Bed,400,1,0,7,1
3376567,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.70926,-73.94673,Loft,Private room,2,1,1,1,Real Bed,125,2,35,4,1
3378404,,0,1,0,"New York, NY, United States",Brooklyn,40.85304,-73.93555,Apartment,Entire home/apt,5,1,1,2,Airbed,88,2,0,2,1
3378576,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.70935,-73.94614,Apartment,Private room,1,1,1,1,Airbed,250,1,0,1,1
3379914,1,1,1,1,"Queens, NY, United States",Brooklyn,40.70026,-73.90721,Apartment,Entire home/apt,2,1,1,2,Real Bed,89,2,15,10,1
3383662,,0,2,0,"New York, NY, United States",Brooklyn,40.70885,-74.002,Apartment,Private room,1,1,1,1,Real Bed,84,1,0,15,1
3386923,1,0,2,1,"Brooklyn, NY, United States",Brooklyn,40.66955,-73.95027,Apartment,Private room,2,1,1,1,Real Bed,70,1,0,2,1
3387493,0.94,0,16,1,"New York, NY, United States",Brooklyn,40.78193,-73.94884,Apartment,Entire home/apt,5,1,2,3,Real Bed,300,3,20,30,1
3390839,0.5,0,1,1,"Brooklyn, NY, United States",Manhattan,40.691,-73.99467,Apartment,Entire home/apt,4,1,2,2,Real Bed,220,1,0,5,1
3391220,1,0,4,1,"New York, NY, United States",Brooklyn,40.82491,-73.94774,Apartment,Entire home/apt,3,1,3,3,Real Bed,149,2,25,31,1
3393798,,0,1,1,"New York, NY, United States",Brooklyn,40.73817,-74.00274,Apartment,Entire home/apt,3,1,2,2,Real Bed,249,3,0,3,1
3393999,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.67321,-73.93093,Apartment,Entire home/apt,3,1,1,3,Real Bed,90,1,0,7,1
3394044,0.9,0,4,0,"New York, NY, United States",Manhattan,40.83367,-73.94298,Apartment,Private room,2,1,1,1,Real Bed,69,1,25,3,1
3395099,0.9,0,4,0,"New York, NY, United States",Manhattan,40.83328,-73.94511,Apartment,Private room,1,1,1,1,Real Bed,51,1,0,6,1
3395398,,0,1,0,"New York, NY, United States",Brooklyn,40.76496,-73.99073,Apartment,Private room,2,1,1,1,Real Bed,99,2,50,3,1
3395697,,0,1,1,"New York, NY, United States",Manhattan,40.7939,-73.97485,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,290,1,0,7,1
3400645,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.68572,-73.98602,Apartment,Entire home/apt,3,1,1,1,Real Bed,115,1,0,3,1
3401911,,0,1,1,"New York, NY, United States",Queens,40.71062,-74.01537,Apartment,Private room,2,1,1,1,Pull-out Sofa,110,1,0,1,1
3402474,0.5,0,1,1,"New York, NY, United States",Brooklyn,40.70765,-74.00761,Apartment,Entire home/apt,3,1,1,1,Real Bed,205,3,75,2,1
3408897,1,0,1,1,"New York, NY, United States",Manhattan,40.7476,-73.99195,Loft,Entire home/apt,4,1,2,2,Real Bed,349,4,0,5,1
3410516,1,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.71082,-73.95186,Apartment,Entire home/apt,4,2,2,2,Real Bed,250,2,50,1,1
3411912,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.69349,-73.92211,Apartment,Entire home/apt,4,1,1,1,Real Bed,170,2,35,2,1
3412893,,0,1,1,"Astoria, NY, United States",Manhattan,40.77056,-73.92159,Apartment,Entire home/apt,2,1,1,2,Real Bed,99,1,0,2,1
3423032,0.9,0,1,1,"New York, NY, United States",Manhattan,40.76844,-73.93819,House,Private room,1,1,1,1,Real Bed,70,1,0,3,1
3424458,,0,1,0,"Brooklyn, NY, United States",Queens,40.66891,-73.97987,Apartment,Entire home/apt,2,1,1,1,Real Bed,240,1,0,1,1
3425054,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.67505,-73.97795,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,1,0,5,1
3425168,0.7,0,1,1,"New York, NY, United States",Manhattan,40.73005,-73.98525,Apartment,Entire home/apt,2,1,1,1,Real Bed,122,2,40,30,1
3426233,1,0,2,1,"New York, NY, United States",Manhattan,40.76349,-73.95969,Apartment,Entire home/apt,4,1,2,3,Real Bed,400,4,25,3,1
